Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.95672607421875;112.415538716178;8.3282470703125E-05;0.955810546875;3;1049;0.00528933485783637;-0.000203567555174232
0.966796875;112.516246715924;8.65478515625E-05;0.96649169921875;3;1050;0.00528933485783637;-0.000203567555174232
0.97686767578125;112.61695471567;9.1400146484375E-05;0.97625732421875;3;1051;0.00528933485783637;-0.000203567555174232
0.9869384765625;112.717662715415;9.5306396484375E-05;0.98724365234375;3;1052;0.00528933485783637;-0.000203567555174232
0.99700927734375;112.818370715161;0.000100250244140625;0.99700927734375;3;1053;0.00528933485783637;-0.000203567555174232
1.007080078125;112.919078714907;0.00010552978515625;1.00616455078125;3;1054;0.00528933485783637;-0.000203567555174232
1.01715087890625;113.019786714652;0.00011029052734375;1.016845703125;3;1055;0.00528933485783637;-0.000203567555174232
1.0272216796875;113.120494714398;0.000116668701171875;1.02752685546875;3;1056;0.00528933485783637;-0.000203567555174232
1.03729248046875;113.221202714144;0.000122039794921875;1.03729248046875;3;1057;0.00528933485783637;-0.000203567555174232
1.04736328125;113.32191071389;0.00012872314453125;1.0467529296875;3;1058;0.00528933485783637;-0.000203567555174232
1.05743408203125;113.422618713635;0.000135528564453125;1.0577392578125;3;1059;0.00528933485783637;-0.000203567555174232
1.0675048828125;113.523326713381;0.0001422119140625;1.06719970703125;3;1060;0.00528933485783637;-0.000203567555174232
1.07757568359375;113.624034713127;0.000150482177734375;1.07757568359375;3;1061;0.00528933485783637;-0.000203567555174232
1.087646484375;113.724742712873;0.000157623291015625;1.0870361328125;3;1062;0.00528933485783637;-0.000203567555174232
1.09771728515625;113.825450712618;0.000166351318359375;1.0968017578125;3;1063;0.00528933485783637;-0.000203567555174232
1.1077880859375;113.926158712364;0.0001749267578125;1.10687255859375;3;1064;0.00528933485783637;-0.000203567555174232
1.11785888671875;114.02686671211;0.00018359375;1.1175537109375;3;1065;0.00528933485783637;-0.000203567555174232
1.1279296875;114.127574711856;0.000193634033203125;1.12762451171875;3;1066;0.00528933485783637;-0.000203567555174232
1.13800048828125;114.228282711601;0.000202606201171875;1.1376953125;3;1067;0.00528933485783637;-0.000203567555174232
1.1480712890625;114.328990711347;0.00021331787109375;1.14776611328125;3;1068;0.00528933485783637;-0.000203567555174232
1.15814208984375;114.429698711093;0.000223419189453125;1.15814208984375;3;1069;0.00528933485783637;-0.000203567555174232
1.168212890625;114.530406710839;0.00023382568359375;1.168212890625;3;1070;0.00528933485783637;-0.000203567555174232
1.17828369140625;114.631114710584;0.000245391845703125;1.177978515625;3;1071;0.00528933485783637;-0.000203567555174232
1.1883544921875;114.73182271033;0.000255523681640625;1.18804931640625;3;1072;0.00528933485783637;-0.000203567555174232
1.19842529296875;114.832530710076;0.000267425537109375;1.1981201171875;3;1073;0.00528933485783637;-0.000203567555174232
1.20849609375;114.933238709821;0.0002781982421875;1.2078857421875;3;1074;0.00528933485783637;-0.000203567555174232
1.21856689453125;115.033946709567;0.000289520263671875;1.21856689453125;3;1075;0.00528933485783637;-0.000203567555174232
1.2286376953125;115.134654709313;0.000301605224609375;1.22894287109375;3;1076;0.00528933485783637;-0.000203567555174232
1.23870849609375;115.235362709059;0.000311981201171875;1.23870849609375;3;1077;0.00528933485783637;-0.000203567555174232
1.248779296875;115.336070708804;0.000324676513671875;1.248779296875;3;1078;0.00528933485783637;-0.000203567555174232
1.25885009765625;115.43677870855;0.000335205078125;1.25885009765625;3;1079;0.00528933485783637;-0.000203567555174232
1.2689208984375;115.537486708296;0.000347198486328125;1.2689208984375;3;1080;0.00528933485783637;-0.000203567555174232
1.27899169921875;115.638194708042;0.00035888671875;1.2786865234375;3;1081;0.00528933485783637;-0.000203567555174232
1.2890625;115.738902707787;0.00036968994140625;1.28936767578125;3;1082;0.00528933485783637;-0.000203567555174232
1.29913330078125;115.839610707533;0.00038250732421875;1.29913330078125;3;1083;0.00528933485783637;-0.000203567555174232
1.3092041015625;115.940318707279;0.000393096923828125;1.30889892578125;3;1084;0.00528933485783637;-0.000203567555174232
1.31927490234375;116.041026707025;0.00040557861328125;1.319580078125;3;1085;0.00528933485783637;-0.000203567555174232
1.329345703125;116.14173470677;0.000417083740234375;1.329345703125;3;1086;0.00528933485783637;-0.000203567555174232
1.33941650390625;116.242442706516;0.000428497314453125;1.33941650390625;3;1087;0.00528933485783637;-0.000203567555174232
1.3494873046875;116.343150706262;0.00044134521484375;1.35009765625;3;1088;0.00528933485783637;-0.000203567555174232
1.35955810546875;116.443858706008;0.000451904296875;1.35955810546875;3;1089;0.00528933485783637;-0.000203567555174232
1.36962890625;116.544566705753;0.000464141845703125;1.36932373046875;3;1090;0.00528933485783637;-0.000203567555174232
1.37969970703125;116.645274705499;0.000475677490234375;1.38031005859375;3;1091;0.00528933485783637;-0.000203567555174232
1.3897705078125;116.745982705245;0.000487091064453125;1.3897705078125;3;1092;0.00528933485783637;-0.000203567555174232
1.39984130859375;116.84669070499;0.000499542236328125;1.39984130859375;3;1093;0.00528933485783637;-0.000203567555174232
1.409912109375;116.947398704736;0.000510101318359375;1.4093017578125;3;1094;0.00528933485783637;-0.000203567555174232
1.41998291015625;117.048106704482;0.000523162841796875;1.41998291015625;3;1095;0.00528933485783637;-0.000203567555174232
1.4300537109375;117.148814704228;0.000534210205078125;1.42974853515625;3;1096;0.00528933485783637;-0.000203567555174232
1.44012451171875;117.249522703973;0.00054571533203125;1.4398193359375;3;1097;0.00528933485783637;-0.000203567555174232
1.4501953125;117.350230703719;0.000558197021484375;1.44989013671875;3;1098;0.00528933485783637;-0.000203567555174232
1.46026611328125;117.450938703465;0.000568756103515625;1.4605712890625;3;1099;0.00528933485783637;-0.000203567555174232
1.4703369140625;117.551646703211;0.000581573486328125;1.4697265625;3;1100;0.00528933485783637;-0.000203567555174232
1.48040771484375;117.652354702956;0.000591766357421875;1.48040771484375;3;1101;0.00528933485783637;-0.000203567555174232
1.490478515625;117.753062702702;0.0006038818359375;1.49017333984375;3;1102;0.00528933485783637;-0.000203567555174232
1.50054931640625;117.853770702448;0.00061553955078125;1.500244140625;3;1103;0.00528933485783637;-0.000203567555174232
1.5106201171875;117.954478702194;0.00062591552734375;1.5106201171875;4;1104;0.00389621309190989;-0.000212025985959917
1.52069091796875;118.055186701939;0.0006378173828125;1.52069091796875;4;1105;0.00389621309190989;-0.000212025985959917
1.53076171875;118.155894701685;0.00064788818359375;1.53045654296875;4;1106;0.00389621309190989;-0.000212025985959917
1.54083251953125;118.256602701431;0.00065948486328125;1.54144287109375;4;1107;0.00389621309190989;-0.000212025985959917
1.5509033203125;118.357310701177;0.00066986083984375;1.5509033203125;4;1108;0.00389621309190989;-0.000212025985959917
1.56097412109375;118.458018700922;0.00068023681640625;1.56097412109375;4;1109;0.00389621309190989;-0.000212025985959917
1.571044921875;118.558726700668;0.00069122314453125;1.571044921875;4;1110;0.00389621309190989;-0.000212025985959917
1.58111572265625;118.659434700414;0.0007000732421875;1.58111572265625;4;1111;0.00389621309190989;-0.000212025985959917
1.5911865234375;118.760142700159;0.00071044921875;1.5911865234375;4;1112;0.00389621309190989;-0.000212025985959917
1.60125732421875;118.860850699905;0.00071868896484375;1.60064697265625;4;1113;0.00389621309190989;-0.000212025985959917
1.5911865234375;118.961558699651;0.000684814453125;1.590576171875;4;1114;0.00389621309190989;-0.000212025985959917
1.58111572265625;119.062266699397;0.00065338134765625;1.5802001953125;4;1115;0.00389621309190989;-0.000212025985959917
1.571044921875;119.162974699142;0.00062225341796875;1.571044921875;4;1116;0.00389621309190989;-0.000212025985959917
1.56097412109375;119.263682698888;0.00059478759765625;1.5606689453125;4;1117;0.00389621309190989;-0.000212025985959917
