#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 10:31:35.488
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential RMS Average
#Weight: 50 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 50 kHz
#Period: 20 us
#Amplitude: 5 mV
#Offset: 0 V

Frequency (Hz),Trace 1 (VHz),Phase (deg)
0,0.003580396741934504,180
4.8828125,0.005059570119177546,128.4965105959078
9.765625,0.007009461599136908,114.2887154780122
14.6484375,0.008630328798449148,102.0344198731734
19.53125,0.00979933719721995,173.1460851668168
24.4140625,0.01070693792678153,141.9592328222402
29.296875,0.01124047974826298,129.804981870201
34.1796875,0.01186578367847335,107.5430594868198
39.0625,0.01303494791457893,3.975620951849196
43.9453125,0.0138629869117249,169.1843593174459
48.828125,0.01374557902148605,167.550949577016
53.7109375,0.01391678185891855,156.7090991282305
58.59375,0.01428703844375367,139.7213529904103
63.4765625,0.01447782434801397,116.0110421477715
68.359375,0.0145243541458585,98.7745788899105
73.2421875,0.01403601405719338,112.262437085859
78.125,0.01332872787358829,117.3458998250807
83.0078125,0.01335950832878059,88.94609753456612
87.890625,0.01389715643927224,0.1897752991303458
92.7734375,0.01449466481525491,139.8541787169813
97.65625,0.01477548494859591,141.8028189738397
102.5390625,0.0149506680998375,145.7266662722125
107.421875,0.01447886382377395,149.9007734723073
112.3046875,0.01398758225673945,176.8164707642593
117.1875,0.01389623777732586,37.68091736781838
122.0703125,0.01343041726670142,98.10806203727945
126.953125,0.01320153895084463,108.1107192952928
131.8359375,0.0125574770635724,100.1742158637984
136.71875,0.01247115175473242,141.4405824637679
141.6015625,0.01289757289240276,128.0178044581682
146.484375,0.0132460245620654,121.3681331336531
151.3671875,0.01382394215215096,123.9646813055528
156.25,0.01451884911554915,55.40204435285305
161.1328125,0.01491519044646105,10.19898444444484
166.015625,0.01488019555654333,169.0532217999202
170.8984375,0.01410179276702419,159.7154531234697
175.78125,0.01405098770527862,158.1573182350008
180.6640625,0.01418495928963473,168.5153113530739
185.546875,0.01429883955386646,179.0257443318747
190.4296875,0.01399333549637377,3.288893762471995
195.3125,0.01370284332373408,3.357510505280953
200.1953125,0.01313375254184985,26.58705128605654
205.078125,0.0131073434250981,82.50064103309074
209.9609375,0.01291585230589608,137.4977470091382
214.84375,0.01298605831106929,179.7842136188119
219.7265625,0.01339923491732242,20.63832042439336
224.609375,0.01385375489015239,54.68750814870771
229.4921875,0.01366006440082553,40.96194630187362
234.375,0.01371396076822801,26.57653416591982
239.2578125,0.01379265954036436,69.61359142803281
244.140625,0.01380825682504537,108.4029714052306
249.0234375,0.01425432920374936,158.7878743586194
253.90625,0.01465518764342777,10.55264553210263
258.7890625,0.01507999771092152,37.42173913580077
263.671875,0.01500810185796554,66.92411510202524
268.5546875,0.01464093533606445,85.85771157230646
273.4375,0.01401153553395497,101.5783744210626
278.3203125,0.01393377470463239,110.7113474992027
283.203125,0.01450919268911727,123.5551286125199
288.0859375,0.01447353008848551,137.1836738041913
292.96875,0.01416465248234615,123.2332064119455
297.8515625,0.01377054288473779,77.2465420623288
302.734375,0.01364309902195351,56.28551911337561
307.6171875,0.0138271202453157,47.72682135383297
312.5,0.01379655546854293,37.97668109422509
317.3828125,0.01437722603975695,27.60737463433138
322.265625,0.0146912292931917,2.911000945385791
327.1484375,0.01474387321022939,144.6032914472993
332.03125,0.01506052181764964,136.1969256375685
336.9140625,0.01502833418457873,141.7370267622452
341.796875,0.01402967507468287,153.4900343029159
346.6796875,0.01291559036191695,48.09759837902062
351.5625,0.01280356165055542,113.0784641358101
356.4453125,0.0131453086913937,122.9803301034755
361.328125,0.0144612786180517,143.364332907753
366.2109375,0.01513788936482048,2.571738400796448
371.09375,0.01460334876273209,24.55139365610806
375.9765625,0.01396528471494186,36.18349423348084
380.859375,0.01365855218120614,34.12235998789793
385.7421875,0.01432915209457571,37.7930173512683
390.625,0.01491251153929778,109.7260975324803
395.5078125,0.01454017734369488,127.1410099208252
400.390625,0.0141449953531606,130.9728490784101
405.2734375,0.01387108763331304,119.8612206521061
410.15625,0.01358179430620637,109.0100180699452
415.0390625,0.01386654654955974,99.89201973976675
419.921875,0.01384903912282603,91.27455094767213
424.8046875,0.01416693819704472,94.03774819709359
429.6875,0.01464191095657333,99.38924767522539
434.5703125,0.01444891904925791,112.4677619639808
439.453125,0.01391663124400954,113.3569177861783
444.3359375,0.01357645807563502,107.3182617329276
449.21875,0.01285220722348931,101.3131928606173
454.1015625,0.01298958345158576,108.5950965988273
458.984375,0.0142722706726831,120.0229762898487
463.8671875,0.01542370428731912,120.3404145801705
468.75,0.01571655049145075,122.2785467077953
473.6328125,0.01530463276357776,75.43455957453902
478.515625,0.01487454644419815,134.2379586672911
483.3984375,0.01395767452526978,121.8679801459442
488.28125,0.01369117344570206,117.448570303972
493.1640625,0.01365464204596529,109.5969008713088
498.046875,0.01381366059053972,1.910633924109671
502.9296875,0.01342863817658136,119.475038892718
507.8125,0.01347618273214297,87.62859988080331
512.6953125,0.01393758317856557,69.25810976404182
517.578125,0.01461914363448059,54.29597577710433
522.4609375,0.01490640996401175,44.12321762870042
