#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 10:19:36.575
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential RMS Average
#Weight: 50 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 50 kHz
#Period: 20 us
#Amplitude: 5 mV
#Offset: 0 V

Frequency (Hz),Trace 1 (VHz),Phase (deg)
258.7890625,1.990491697595156e-05,128.8445782268242
263.671875,1.939433324218961e-05,144.3160993553143
268.5546875,1.898593592278941e-05,1.291425736104886
273.4375,1.856298635403534e-05,45.44208513315789
278.3203125,1.830577180112534e-05,83.52683622872787
283.203125,1.895979791000057e-05,116.1258639386752
288.0859375,1.923448655795907e-05,140.4406056155666
292.96875,2.027745353553293e-05,164.3172940132782
297.8515625,2.084615834787823e-05,173.7596851747563
302.734375,1.990636166062917e-05,2.17354804155031
307.6171875,1.863002882303765e-05,12.76683850741161
312.5,1.857295503032684e-05,168.7485091553542
317.3828125,1.895702553113837e-05,138.1727921539764
322.265625,1.945400483565234e-05,142.23769263127
327.1484375,1.949395797220838e-05,136.5581178707648
332.03125,1.974891654871043e-05,143.7306566339952
336.9140625,2.121398051501037e-05,156.6104790111552
341.796875,2.196009893567082e-05,165.1777982253118
346.6796875,2.128252508892918e-05,167.3908747219879
351.5625,2.0695474027442e-05,160.6174899509612
356.4453125,2.051312572680654e-05,140.345565653083
361.328125,1.965082400862928e-05,110.517351792706
366.2109375,1.792330018536556e-05,97.6240712853871
371.09375,1.683457094004168e-05,98.7605819744736
375.9765625,1.759294851841269e-05,100.094680090962
380.859375,1.854991978402926e-05,171.4373994006255
385.7421875,1.976370859280088e-05,60.98195346542467
390.625,2.048822026248376e-05,71.26258145060864
395.5078125,2.06522928704535e-05,81.99870896156271
400.390625,2.055856741402066e-05,93.85452023026376
405.2734375,2.025258674275395e-05,121.9952348230052
410.15625,2.021908256026949e-05,139.6424583633371
415.0390625,2.059505969377362e-05,127.2621154278368
419.921875,2.005564365841741e-05,106.97472498533
424.8046875,1.977489278984115e-05,58.89282088987479
429.6875,2.045325625397083e-05,26.41326842638028
434.5703125,2.050988341321868e-05,14.95887399417784
439.453125,1.987987135858233e-05,5.163382549443034
444.3359375,1.889131622979981e-05,153.8845346338833
449.21875,1.884993318287404e-05,116.402988504724
454.1015625,1.871977658742674e-05,44.04420771147543
458.984375,1.820238584916788e-05,1.19071994765825
463.8671875,1.849993751137875e-05,157.7467834319561
468.75,1.983658366780316e-05,140.1470775965731
473.6328125,2.062791512219332e-05,128.0981081318715
478.515625,2.099276090127474e-05,31.46827359965665
483.3984375,2.08937886460173e-05,169.4208198311714
488.28125,2.06602891924425e-05,176.2458678924982
493.1640625,1.999282706461057e-05,21.47017587349011
498.046875,2.000217805335358e-05,40.47719840350686
502.9296875,2.069097386102625e-05,52.36528956342787
507.8125,2.146547394027421e-05,58.19128079138498
512.6953125,2.139753032097396e-05,56.38048677019217
517.578125,2.076859488301186e-05,57.83546385171404
522.4609375,2.014260473568704e-05,54.40772253999474
527.34375,1.983026347621034e-05,36.6913511652285
532.2265625,2.063789103583061e-05,24.19648000061548
537.109375,2.05357140786202e-05,15.018375755941
541.9921875,1.993702684384266e-05,172.1048340171771
546.875,1.885653272115825e-05,42.78593657367405
551.7578125,1.837105341629323e-05,12.89009762685157
556.640625,1.869456554804248e-05,3.245880892683774
561.5234375,1.871692112533782e-05,168.9742688437751
566.40625,1.904088035926647e-05,148.1872749529924
571.2890625,1.968735031301763e-05,145.6592224750354
576.171875,1.990172105932836e-05,154.4108828290439
581.0546875,1.97641223964054e-05,170.5600332359616
585.9375,2.005285883527159e-05,13.54473854316207
590.8203125,2.007853863017864e-05,24.71874222748505
595.703125,1.985086333636023e-05,14.55388295597767
600.5859375,1.969852322659607e-05,6.444246914769536
605.46875,1.968672495537674e-05,11.10261650176299
610.3515625,1.921854861979808e-05,26.65469169183621
615.234375,1.895348711825891e-05,37.65172356421063
620.1171875,1.954358171662121e-05,45.11026963638751
625,2.08363435290217e-05,49.21035545265696
629.8828125,2.059374167054015e-05,38.90895669934363
634.765625,1.973019617990106e-05,19.60343682439285
639.6484375,2.00864733762173e-05,176.6159239318529
644.53125,1.967482374078816e-05,154.6660233912107
649.4140625,1.930709562734485e-05,173.4884223628877
654.296875,1.917293539336345e-05,67.51886266347611
659.1796875,1.904424477634182e-05,54.28245326338622
664.0625,1.886087695729488e-05,44.4363745996483
668.9453125,1.787935981946722e-05,28.55573544879984
673.828125,1.710044371596432e-05,41.97844149225944
678.7109375,1.803668635314253e-05,26.38978334032312
683.59375,1.966159242470231e-05,18.72612769632671
688.4765625,2.038715953644661e-05,22.60358000760098
693.359375,2.048159466351022e-05,15.44295248046708
698.2421875,2.056484666330386e-05,8.477275979110354
703.125,2.075139482639228e-05,10.08092981156625
708.0078125,2.120123365121456e-05,8.195800572251036
712.890625,2.169260968229047e-05,7.338093932743249
717.7734375,2.123957135350871e-05,0.758164398483414
722.65625,1.968660426729263e-05,102.8495950108494
727.5390625,1.951813224263798e-05,3.527180222793737
732.421875,1.964384838122103e-05,13.66197083043376
737.3046875,1.898473672344769e-05,21.66118265550544
742.1875,1.806960207109192e-05,22.67881076128764
747.0703125,1.765984569482665e-05,60.70208635424409
751.953125,1.743424341068423e-05,149.1305761447057
756.8359375,1.827419632009746e-05,156.1246015028014
761.71875,1.920293160452319e-05,147.2801358714959
766.6015625,1.962645612642937e-05,132.0693799308072
771.484375,1.983505272470846e-05,148.1783399914675
776.3671875,1.991781703459911e-05,18.42447802641951
781.25,1.928523326178278e-05,46.87928794272012
786.1328125,1.825836232400565e-05,70.32085677788595
791.015625,1.764418767043985e-05,149.5836786115923
795.8984375,1.832795692811615e-05,175.6419637701007
800.78125,1.901963758771529e-05,170.4378549027076
805.6640625,1.902247290602938e-05,159.3694955128552
810.546875,1.953029795812728e-05,134.2140377692007
