#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 11:05:41.041
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential dB Average
#Weight: 150 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 50 kHz
#Period: 20 us
#Amplitude: 4 mV
#Offset: 0 V

Frequency (Hz),Trace 1 (VHz),Phase (deg)
1049.8046875,1.596350506798436e-05,56.19212136680032
1054.6875,1.677211308731312e-05,117.1224342998812
1059.5703125,1.734627838985324e-05,123.7684730634377
1064.453125,1.706742681469131e-05,123.4021652576756
1069.3359375,1.619195559100458e-05,129.9601223899515
1074.21875,1.587688141670946e-05,115.8428100325793
1079.1015625,1.639126200949959e-05,144.6165768412049
1083.984375,1.656660090816147e-05,101.3984631213383
1088.8671875,1.680132911323874e-05,99.78356008118845
1093.75,1.730610488749054e-05,177.8397174374203
1098.6328125,1.72674165824944e-05,4.340138182214534
1103.515625,1.673892629545393e-05,5.588724306122424
1108.3984375,1.666695157169285e-05,7.947946041427422
1113.28125,1.637043495780201e-05,26.32103693368767
1118.1640625,1.615589385243859e-05,153.8415693541289
1123.046875,1.620172681784551e-05,168.4055295673216
1127.9296875,1.615575843839293e-05,175.6319411373813
1132.8125,1.659007685176461e-05,175.035971091994
1137.6953125,1.73289113332763e-05,178.9808791883052
1142.578125,1.738764740584709e-05,20.96862014432783
1147.4609375,1.705510543028663e-05,47.50259033674758
1152.34375,1.670711784791251e-05,79.51932848906539
1157.2265625,1.657226277148504e-05,108.2710003814774
1162.109375,1.672234701478916e-05,144.4895093013703
1166.9921875,1.734356028098154e-05,6.856554825996685
1171.875,1.7622648918764e-05,37.22620110687534
1176.7578125,1.730981819620045e-05,58.85798829070897
1181.640625,1.704724109812196e-05,105.7320503995684
1186.5234375,1.730637876107613e-05,30.93598214414931
1191.40625,1.737290935849786e-05,10.86227630991597
1196.2890625,1.725419107528855e-05,169.6942050235931
1201.171875,1.695854461394674e-05,149.0830048330894
1206.0546875,1.711837275589149e-05,140.0010055012714
1210.9375,1.706422218579736e-05,142.7806853071039
1215.8203125,1.654405889145673e-05,145.0590426068352
1220.703125,1.655840738287307e-05,145.4253602100827
1225.5859375,1.653927147995361e-05,143.9978232395827
1230.46875,1.62964035161312e-05,137.5927736502571
1235.3515625,1.605698317718424e-05,64.01162849882711
1240.234375,1.603271383114586e-05,128.550923678798
1245.1171875,1.618017284523519e-05,128.2176926904043
1250,1.599640305537144e-05,120.6548591301312
1254.8828125,1.635321360439175e-05,61.12845545690901
1259.765625,1.674949011079662e-05,19.32333114072996
1264.6484375,1.676608230513987e-05,9.966187075883779
1269.53125,1.641800851462455e-05,5.997347116998945
1274.4140625,1.596746498766266e-05,6.906137564670029
1279.296875,1.590220376447283e-05,4.025900560704743
1284.1796875,1.563722771092376e-05,175.4000196558366
1289.0625,1.559524721468431e-05,114.4942161354783
1293.9453125,1.580439612284905e-05,26.57878857989355
1298.828125,1.627568732377688e-05,10.8599090825791
1303.7109375,1.614219380090375e-05,0.08321095915195267
1308.59375,1.576646805127476e-05,172.9763293656286
1313.4765625,1.582875338474128e-05,64.35670542294845
1318.359375,1.608669383114999e-05,154.5589497602334
1323.2421875,1.643656831659063e-05,162.0178640856721
1328.125,1.64353037334939e-05,154.9141165139508
1333.0078125,1.662064708240463e-05,152.4434121423396
1337.890625,1.666639692921535e-05,13.67510402517451
1342.7734375,1.606003136112856e-05,155.3756482221458
1347.65625,1.607445644722768e-05,6.718079799125557
1352.5390625,1.65023623175619e-05,28.95205167655863
1357.421875,1.651589486284433e-05,48.78640944622254
1362.3046875,1.64434769182874e-05,76.80925426320384
1367.1875,1.674233171910361e-05,128.8433778449196
1372.0703125,1.718690491767938e-05,138.3542499178077
1376.953125,1.717867092458283e-05,51.66943315153244
1381.8359375,1.679638508368445e-05,8.866795683063843
1386.71875,1.622666006897175e-05,178.1709434762791
1391.6015625,1.586031103876098e-05,175.0765615795076
1396.484375,1.585371543316056e-05,165.6482115834865
1401.3671875,1.603529998367404e-05,150.8918164599403
1406.25,1.683182570019838e-05,145.849818828561
1411.1328125,1.73220924663306e-05,150.6083154757441
1416.015625,1.712290025761472e-05,160.6756466170493
1420.8984375,1.679145589421388e-05,5.097791430815603
1425.78125,1.661808395706958e-05,26.84380487518929
1430.6640625,1.665392428109193e-05,45.89133429458418
1435.546875,1.656609821145171e-05,71.73767727964126
1440.4296875,1.645557873742419e-05,150.2837318617197
1445.3125,1.64591082277111e-05,68.97023954310667
1450.1953125,1.622034285041504e-05,93.47768879330566
1455.078125,1.64912871731274e-05,98.60754360479575
1459.9609375,1.697084751580799e-05,8.876867134242167
1464.84375,1.725266029398319e-05,29.99488708552877
1469.7265625,1.685860640740553e-05,31.90100769476058
1474.609375,1.657219232565782e-05,23.27258935501045
1479.4921875,1.673785697523875e-05,150.9193090299415
1484.375,1.648092548845687e-05,112.054585443777
1489.2578125,1.630582339514274e-05,58.74603420899456
1494.140625,1.695832302327295e-05,155.7259290596932
1499.0234375,1.729855239346408e-05,126.2227310634885
1503.90625,1.745512481901774e-05,113.488671499519
1508.7890625,1.712835734987782e-05,123.5735541147931
1513.671875,1.675482932073481e-05,170.3635900580847
1518.5546875,1.625603795996533e-05,11.60739584174261
1523.4375,1.626210891697964e-05,6.765029457220789
1528.3203125,1.66753348130979e-05,2.967301543111188
1533.203125,1.700940792289814e-05,176.7447898958882
1538.0859375,1.678353497254757e-05,169.2378124304033
1542.96875,1.585571831615839e-05,170.1782604511931
1547.8515625,1.612086487805801e-05,179.2914129170904
1552.734375,1.686115359544477e-05,9.717527255878064
1557.6171875,1.749605630360255e-05,16.30821632610648
1562.5,1.780113012048978e-05,22.18859716452558
1567.3828125,1.758748035837345e-05,22.0193140934644
1572.265625,1.727157800062797e-05,26.69472189907679
1577.1484375,1.741969452507197e-05,48.56598995587309
1582.03125,1.800665596352726e-05,67.055424461711
1586.9140625,1.774197127671644e-05,96.5389453334142
1591.796875,1.782901212950992e-05,134.9422349870157
1596.6796875,1.806248156534911e-05,161.2635486167045
1601.5625,1.776902209508204e-05,3.586957263010414
1606.4453125,1.718862320943113e-05,156.4435446216951
1611.328125,1.682188827672738e-05,108.139816498305
1616.2109375,1.6460111219275e-05,87.11425747246622
1621.09375,1.649576703831817e-05,77.10879553690843
1625.9765625,1.6686382092791e-05,60.42538223167632
1630.859375,1.679495968797392e-05,36.65453403862209
1635.7421875,1.674040996163583e-05,154.1934752613403
1640.625,1.656146384843153e-05,118.1704755778615
1645.5078125,1.624416970555221e-05,97.5541009157869
1650.390625,1.655602955308729e-05,83.3050424549461
1655.2734375,1.725246557541158e-05,79.49823822268718
1660.15625,1.741958106972096e-05,59.04687281619761
1665.0390625,1.699673879318845e-05,170.2007617996588
1669.921875,1.658593677929774e-05,108.280869832826
1674.8046875,1.630100277646831e-05,88.28446755375252
1679.6875,1.638691361214408e-05,71.40083560564671
1684.5703125,1.702465767225774e-05,16.68118695634664
1689.453125,1.698177705123239e-05,152.1955257125841
1694.3359375,1.659340185761165e-05,146.3459315384047
1699.21875,1.620058604599335e-05,12.19426381925783
1704.1015625,1.566809253307203e-05,58.71019145843839
1708.984375,1.522516219427797e-05,66.56325771510063
1713.8671875,1.522502661118413e-05,61.47599676637986
1718.75,1.585550053428997e-05,36.64000993889449
1723.6328125,1.616421297982973e-05,157.0749455946238
1728.515625,1.619406692215862e-05,135.6043556181162
1733.3984375,1.644522884108824e-05,144.9078269257964
1738.28125,1.682715794657185e-05,174.7074012793015
1743.1640625,1.657192570261129e-05,23.39972590660988
1748.046875,1.637063143801704e-05,32.54420547594576
1752.9296875,1.620173329055822e-05,34.19665549553461
1757.8125,1.617197092455112e-05,25.02448961632861
1762.6953125,1.652933186582591e-05,10.80826142429914
1767.578125,1.721530234759692e-05,12.97421698397038
1772.4609375,1.756940301818444e-05,20.80896644350186
1777.34375,1.796486876500999e-05,25.37864309938849
1782.2265625,1.807523911820244e-05,30.6346410662375
1787.109375,1.750747019493023e-05,35.3628292097342
1791.9921875,1.649723693540595e-05,23.36464522964601
1796.875,1.580803709119775e-05,168.0775067000859
1801.7578125,1.567574951767461e-05,158.6845811869849
1806.640625,1.600463813721512e-05,141.3186241127212
1811.5234375,1.619964186616655e-05,117.9919334965073
1816.40625,1.659635936074907e-05,115.6628017494481
1821.2890625,1.65598263519867e-05,103.5535974723461
1826.171875,1.653360949252503e-05,88.80490508462739
1831.0546875,1.690562860002804e-05,122.1110431240341
1835.9375,1.723109453122123e-05,30.68751818089706
1840.8203125,1.706544379740046e-05,34.49600962190203
1845.703125,1.663160248790315e-05,22.65690657049227
1850.5859375,1.635369292311841e-05,6.91334081005032
1855.46875,1.657930220931373e-05,170.8864941085795
1860.3515625,1.649873110015786e-05,160.947141624654
1865.234375,1.666399016384114e-05,144.6673878621081
1870.1171875,1.687229771094646e-05,136.0842455470383
1875,1.668688446141273e-05,152.1745765906572
1879.8828125,1.655622199984738e-05,171.4615246164162
1884.765625,1.640629573236622e-05,11.85931882723884
1889.6484375,1.751455288627427e-05,26.96962978379124
1894.53125,1.827402849724076e-05,38.74018208724706
1899.4140625,1.803348225980792e-05,52.64492746286238
1904.296875,1.740569575154575e-05,49.90782480511947
1909.1796875,1.690220635298171e-05,156.3327593058422
1914.0625,1.673936170872548e-05,108.9232521358735
1918.9453125,1.68809626079474e-05,109.8354791868734
1923.828125,1.655093246843811e-05,134.5424147222506
1928.7109375,1.610000472717307e-05,11.2909500535101
1933.59375,1.677921913922371e-05,29.5594756346016
1938.4765625,1.707797393753221e-05,55.41350213312738
1943.359375,1.703288851874236e-05,148.2272571666197
1948.2421875,1.671245915162094e-05,122.8665875521472
1953.125,1.542353043183129e-05,117.3740062328228
1958.0078125,1.519578848788957e-05,131.5519871985543
1962.890625,1.56143243863485e-05,147.6475904099217
1967.7734375,1.601613910867054e-05,156.1733813001611
1972.65625,1.568175437988883e-05,146.9954793941262
1977.5390625,1.606905251071477e-05,129.4710428063272
1982.421875,1.718626173412541e-05,80.3834428219874
1987.3046875,1.806250007554625e-05,18.38272958485139
1992.1875,1.801070843380837e-05,149.6362938222449
1997.0703125,1.772664466463585e-05,138.8143980684644
2001.953125,1.694738521764533e-05,144.2377132283789
2006.8359375,1.660822500806644e-05,150.3907372973923
2011.71875,1.664054813245219e-05,141.3010842816286
2016.6015625,1.628978061852594e-05,124.9897470627001
2021.484375,1.581652879062761e-05,112.7185121528025
2026.3671875,1.556006160683396e-05,102.1236343061681
2031.25,1.59867719404653e-05,103.7719279777321
2036.1328125,1.66302318678281e-05,126.9217072691116
2041.015625,1.707353739703754e-05,71.69009583124129
2045.8984375,1.72812422193726e-05,100.2054243586237
2050.78125,1.755964997886012e-05,97.78129239044276
2055.6640625,1.727379615230193e-05,85.90202439732835
2060.546875,1.622212763369597e-05,73.98966253656856
2065.4296875,1.590683329716604e-05,52.00396935028618
2070.3125,1.590296872799466e-05,35.19464717770646
2075.1953125,1.640023397522938e-05,25.44494378459798
2080.078125,1.640043185962069e-05,9.228351881592438
2084.9609375,1.623542358318339e-05,178.4137940348333
2089.84375,1.625016475165463e-05,7.860558032660936
2094.7265625,1.629924347766443e-05,174.5699306226627
2099.609375,1.646852487462244e-05,95.18771670841814
2104.4921875,1.643111767936758e-05,105.5692507147497
2109.375,1.668064527952924e-05,91.7473287912082
2114.2578125,1.674763450823753e-05,71.80166796889861
2119.140625,1.642571426170784e-05,71.25854030317898
2124.0234375,1.582277309690462e-05,99.16128764237855
2128.90625,1.51284911902459e-05,149.945548113975
2133.7890625,1.557561860615022e-05,10.4178857535637
2138.671875,1.615665630532453e-05,6.49514082716298
2143.5546875,1.691936053900651e-05,167.6052464225051
2148.4375,1.692508931086463e-05,135.4795954961569
2153.3203125,1.68233437705423e-05,90.05136642761528
2158.203125,1.672721025785577e-05,19.15726658795424
2163.0859375,1.675313605735854e-05,151.8860294144596
2167.96875,1.655791355130247e-05,80.79302962129384
2172.8515625,1.627185092029971e-05,54.14469990245025
2177.734375,1.653746955650774e-05,48.84955850667932
2182.6171875,1.654699521119888e-05,53.5452894610688
2187.5,1.655257261611541e-05,79.49975312544925
2192.3828125,1.64225926150664e-05,131.7224570876146
2197.265625,1.622148720979815e-05,116.343144603417
2202.1484375,1.694032046988167e-05,107.8817192319999
2207.03125,1.807122832985905e-05,112.5630111032494
2211.9140625,1.840349090129896e-05,132.0798615668297
2216.796875,1.797808549948592e-05,161.9715620141623
2221.6796875,1.742999057616242e-05,170.4165846664088
2226.5625,1.684080197999066e-05,177.4481667419633
2231.4453125,1.6151556749846e-05,172.6049550674373
2236.328125,1.54215077201514e-05,129.7235949384216
2241.2109375,1.529563588974853e-05,109.5383799782326
2246.09375,1.586681799243982e-05,112.6627513716605
2250.9765625,1.636062291587163e-05,109.6019807365899
2255.859375,1.698318865925091e-05,99.54237162415166
2260.7421875,1.694781538443492e-05,87.77461859027395
2265.625,1.643020237239073e-05,66.37307535036021
2270.5078125,1.553678448173691e-05,52.24436662611719
2275.390625,1.479213872563926e-05,62.7154798226342
2280.2734375,1.542847331205161e-05,61.98189484413738
2285.15625,1.634377890226882e-05,70.1787117077713
2290.0390625,1.674205193258695e-05,99.73829214932556
2294.921875,1.684997493381907e-05,145.6067648386243
2299.8046875,1.66709033701279e-05,41.02559493115426
2304.6875,1.650479808325166e-05,39.08414406427948
2309.5703125,1.647341150211042e-05,38.61625287098185
2314.453125,1.659017350634492e-05,36.47973273574487
2319.3359375,1.639601079023401e-05,29.21184012148377
2324.21875,1.628393462621077e-05,159.7534714984018
2329.1015625,1.65327143592666e-05,169.8963527574192
2333.984375,1.677984073907511e-05,172.9310232225012
2338.8671875,1.706753576958112e-05,171.313547829813
2343.75,1.668300128871313e-05,170.9690235039322
2348.6328125,1.627113629889989e-05,169.6555183409515
2353.515625,1.654697112945743e-05,164.4418923184662
2358.3984375,1.67984359152169e-05,161.6693158803272
2363.28125,1.686883278219623e-05,155.5134051344949
2368.1640625,1.63408191151237e-05,146.74897956667
2373.046875,1.5617114084084e-05,132.4985852941712
2377.9296875,1.542066165856449e-05,120.5980776091884
2382.8125,1.617059361579428e-05,116.0609511777847
2387.6953125,1.661972379647581e-05,118.8673039187467
2392.578125,1.689444311458664e-05,115.6499025701283
2397.4609375,1.719678257213624e-05,98.43649782182054
2402.34375,1.732037993225199e-05,65.97928863563922
2407.2265625,1.691351857656282e-05,49.44677895841353
2412.109375,1.635370166398521e-05,48.4038780706085
2416.9921875,1.617176287785301e-05,46.92079444170021
2421.875,1.627283749734152e-05,48.93462902793442
2426.7578125,1.643118259869038e-05,60.34397334449334
2431.640625,1.69945262936843e-05,68.91357503018249
2436.5234375,1.692625001962152e-05,70.54105462763093
2441.40625,1.65292187595355e-05,79.58979904405612
2446.2890625,1.615603963116261e-05,104.0670146289226
2451.171875,1.650813370105979e-05,119.2591165053112
2456.0546875,1.67325296633366e-05,129.8656722370611
2460.9375,1.707040332779687e-05,140.7586779391478
2465.8203125,1.737016608259379e-05,154.5468598021737
2470.703125,1.74854264061303e-05,36.92078513501902
2475.5859375,1.751084748031727e-05,49.52611021385753
2480.46875,1.725915935754282e-05,17.64265805868075
2485.3515625,1.670080379435652e-05,38.50906214193147
2490.234375,1.602283326936588e-05,35.3843745608785
2495.1171875,1.549437976957547e-05,45.23712380213529
2500,1.550677967498065e-05,48.5285284053715
2504.8828125,1.583560529922705e-05,55.7394298200028
2509.765625,1.618201960692372e-05,86.85809937650468
