#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 13:03:21.815
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential RMS Average
#Weight: 150 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Phase (deg)
258.7890625,-75.95260033299479,98.19760553977281
263.671875,-76.91853221472891,45.72579453902043
268.5546875,-76.99679785233843,46.34811116058957
273.4375,-76.9428423230821,107.0777879830329
278.3203125,-77.05652124489896,139.5878735923201
283.203125,-77.23376394737616,138.4331746489476
288.0859375,-77.39190152083923,137.5332593431944
292.96875,-77.2921666180215,148.4308451896332
297.8515625,-77.47605225110932,115.1737117128435
302.734375,-77.71622670400595,138.3502338831837
307.6171875,-77.99320861126202,132.9910891917876
312.5,-78.03120280988226,140.3118318896659
317.3828125,-77.75004116724283,144.9787171274101
322.265625,-77.86444793071269,123.9320823916547
327.1484375,-78.08112546011785,129.4544527051041
332.03125,-78.08962959317304,138.3175419853204
336.9140625,-78.11083449817022,64.13111332015264
341.796875,-77.60082396987083,48.88895800078652
346.6796875,-77.20261507923954,62.90125530434359
351.5625,-76.98965614052997,83.23155824677238
356.4453125,-76.95573861907043,106.2001234662221
361.328125,-77.69034312419993,128.3876035874431
366.2109375,-78.03676008266385,136.0856712119209
371.09375,-78.03803693273842,131.8867955937468
375.9765625,-78.16212585079528,118.3396808837735
380.859375,-78.11661811582607,117.4248796726358
385.7421875,-77.86489839838102,104.1712491533263
390.625,-76.47046470385261,46.62176457067935
395.5078125,-75.21861197563692,32.15769646495147
400.390625,-75.2715127019422,21.34674093740186
405.2734375,-75.43039043254811,17.4201772993757
410.15625,-76.81740293452469,17.51476007151016
415.0390625,-78.07163000408779,41.58616152150871
419.921875,-78.17360807847248,29.08081649397267
424.8046875,-77.9716604618565,32.77389028080533
429.6875,-77.81297557204897,35.59243804296745
434.5703125,-78.0411392514809,29.54000377233046
439.453125,-78.47954436803191,13.04766923762784
444.3359375,-78.78505228623743,159.84061922926
449.21875,-78.63091042647051,144.0705081633106
454.1015625,-78.41809458847419,144.9674722507561
458.984375,-78.52623112099573,157.0165194587508
463.8671875,-78.74453422389115,13.53466245614051
468.75,-78.87871584676527,56.60214714626711
473.6328125,-79.14489340609761,62.22063823807734
478.515625,-79.13186523815608,64.8154861873513
483.3984375,-79.16315573055896,63.2941271069048
488.28125,-79.30606735922514,51.69868778781559
493.1640625,-78.94313724416092,58.13044001133942
498.046875,-78.74957933845684,67.03497117083579
502.9296875,-78.57952101015444,66.55402829626473
507.8125,-78.77122936785844,64.1830592089662
512.6953125,-79.33931010251575,61.17193894982788
517.578125,-79.65180004328442,45.92394396254526
522.4609375,-79.68564702770267,11.09140572813729
527.34375,-79.70170104924598,166.7357744725891
532.2265625,-79.73787306163983,155.3593192724213
537.109375,-79.3879477500071,30.18967396421409
541.9921875,-78.28550301824657,61.7914753311317
546.875,-77.80131460530744,77.19068412831267
551.7578125,-77.85965707026764,74.11074316047375
556.640625,-78.16376125990851,62.20160662584422
561.5234375,-79.15251294845989,41.96772191016883
566.40625,-79.36537746199895,65.30084729683534
571.2890625,-79.21964106037534,38.90021252876472
576.171875,-79.22290136771944,18.03038119970652
581.0546875,-79.26871304482879,177.5062059785141
585.9375,-79.37469676832893,143.6792336556178
590.8203125,-79.12624002521068,82.24710698766769
595.703125,-78.86680305038418,55.7409993485244
600.5859375,-78.8830514905728,44.28215846468331
605.46875,-78.8577794247106,43.40785046681054
610.3515625,-79.67545587475979,40.42621394692081
615.234375,-80.18298180603615,167.8166198985273
620.1171875,-80.19835688244618,119.2904303242452
625,-80.28997981128239,108.9202468314954
629.8828125,-80.16502523017922,100.4602129497319
634.765625,-80.07270557700832,90.25152674119087
639.6484375,-79.93621800063909,80.55106134189548
644.53125,-79.96139964800761,43.86721803767101
649.4140625,-80.22353197916873,146.6464232805068
654.296875,-80.56101846311029,106.0401982022449
659.1796875,-80.85596596780266,88.63106813316676
664.0625,-80.9896316906388,73.86755330859654
668.9453125,-81.06118200533027,37.93018594355745
673.828125,-81.06617191862998,6.635745404210479
678.7109375,-81.01044167485549,0.5932862630684153
683.59375,-81.18446375127137,6.866243021097724
688.4765625,-81.26043211571088,18.27115264937434
693.359375,-80.73776341257516,17.86715683741321
698.2421875,-80.3738482814847,28.53628803835938
703.125,-80.31172318659536,41.19715798807353
708.0078125,-80.6135140434024,65.99250806704615
712.890625,-81.27573183129329,37.33191869263389
717.7734375,-81.31330322433443,18.78783245683623
722.65625,-81.14337329320318,21.36251705831417
727.5390625,-81.02170708184026,26.4587054617892
732.421875,-80.82458969493969,33.45902967849578
737.3046875,-80.83061292792485,105.6182819860641
742.1875,-80.72549999307654,110.5205628044094
747.0703125,-80.82305392379054,117.7656422137961
751.953125,-81.29443403721629,125.7374311523925
756.8359375,-81.81377917245078,126.760179676109
761.71875,-82.20767243407111,125.3965545851761
766.6015625,-82.20010269152129,120.1760227540629
771.484375,-82.02564924574193,91.09643664574273
776.3671875,-81.75433409881722,30.59134136482974
781.25,-81.61856448428441,3.321177635158469
786.1328125,-81.64442720541084,163.324767330112
791.015625,-81.28568243914108,153.6087836869133
795.8984375,-80.99401370651519,156.2740353963619
800.78125,-80.90629045143544,164.4624546424739
805.6640625,-81.10869359483539,171.9453525399544
810.546875,-81.87117579208635,12.39370151442823
815.4296875,-82.34897149755392,121.5794004219608
820.3125,-82.4248031366775,160.3135795224084
825.1953125,-82.28457813532432,168.8012784983764
830.078125,-82.16028569037371,159.7833556375317
834.9609375,-82.06160482628167,158.8061879294249
839.84375,-81.95590764129966,1.796455045777624
844.7265625,-81.9971924143467,25.89074139671018
849.609375,-82.07443657889519,5.798740834050138
854.4921875,-82.17646974223165,149.9657877065852
859.375,-82.37122297224793,128.7153076348669
864.2578125,-82.38465737503387,119.1944024967543
869.140625,-82.64424518204807,106.5419489175441
874.0234375,-82.83540887439982,84.01499885549917
878.90625,-82.51878031602399,42.19163914211982
883.7890625,-82.16670819178525,35.82115047785086
888.671875,-82.03435841122999,24.12707904357567
893.5546875,-81.79180379748091,16.91934509911959
898.4375,-81.98871792735031,11.71455769720398
903.3203125,-82.37180984940069,3.44140026159396
908.203125,-82.89266484350138,140.3130956854733
913.0859375,-83.22520365241921,39.94893025198151
917.96875,-82.86775839262361,29.32548118124447
922.8515625,-82.59611308216704,39.17202412941548
927.734375,-82.6224160601882,79.18021314791649
932.6171875,-82.61010741844294,117.4519091117408
937.5,-82.54032759624133,129.7428699749175
942.3828125,-82.39616933030533,113.5091949287806
947.265625,-82.4193592428413,76.72639495709285
952.1484375,-82.5569943446766,25.31214300822555
957.03125,-82.66032835345368,178.004586764962
961.9140625,-82.77505527971435,175.1921749761215
966.796875,-82.78059763172499,156.7305434765495
971.6796875,-82.80980629347623,157.3383755310879
976.5625,-82.85285751661681,1.982888394981227
981.4453125,-82.85484980097534,5.078128116749235
986.328125,-82.99767333419737,11.07332592896058
991.2109375,-82.8365576864489,137.1776572596696
996.09375,-82.56242983801526,5.815277218942559
1000.9765625,-82.63281021074867,26.67506450839179
1005.859375,-82.92222998630807,45.88035945263542
1010.7421875,-82.97934164909404,78.16217611707883
1015.625,-82.98765765406104,104.5878964255767
1020.5078125,-83.14187028413023,142.9348980309846
1025.390625,-82.8755956638623,94.32878712839874
1030.2734375,-82.59671652887866,137.6104599342562
1035.15625,-82.78371920119973,156.3903843308098
1040.0390625,-82.9194200771897,168.3068240363484
1044.921875,-83.00198460485176,160.5008332307318
1049.8046875,-82.90383352944789,139.6899382648839
1054.6875,-82.9331329037135,101.6676470768047
1059.5703125,-82.93534225777002,91.20103790967951
1064.453125,-82.7517350181047,80.35646439173244
1069.3359375,-82.74376291114562,59.1657782046974
1074.21875,-82.83196099296973,25.32707497583823
1079.1015625,-82.82615168418334,171.2689461668764
1083.984375,-82.6816390336526,171.5345527921205
1088.8671875,-82.5807637686559,13.64573855146104
1093.75,-82.2876174061368,42.12539224704853
1098.6328125,-82.22103238858691,116.3344424861079
1103.515625,-82.27336079275335,143.5753799334429
1108.3984375,-82.57452157726917,152.1988135455521
1113.28125,-82.89183354665808,157.3556399117386
1118.1640625,-83.02932127198341,157.5206978675986
1123.046875,-82.92780063376206,172.1030699777583
1127.9296875,-82.83967456094931,22.17253378397446
1132.8125,-82.7965758690422,30.07121496392066
1137.6953125,-82.78350254572395,175.7370444290411
1142.578125,-82.67850603646586,125.4406459472739
1147.4609375,-82.79191954497023,127.1315963644549
1152.34375,-82.90120302603549,163.1090266071287
1157.2265625,-82.74695800882319,175.3592709471409
1162.109375,-82.75167852626303,24.10259095498915
1166.9921875,-82.72418981230695,34.69047214843597
1171.875,-82.49512497941666,38.93562957025023
1176.7578125,-82.38711686562466,34.94832259772535
1181.640625,-82.48172006448519,18.91426278021178
1186.5234375,-82.49834695865576,5.802427944196255
1191.40625,-82.32431093539923,39.56880129417635
1196.2890625,-82.28352630256123,40.67313792056709
1201.171875,-82.23745409667785,13.62872476745773
1206.0546875,-82.38297927890572,170.1983521187099
1210.9375,-82.78443593147105,147.8755525645011
1215.8203125,-82.7608074001725,136.2334666877452
1220.703125,-82.8519485401554,153.7910233044583
1225.5859375,-82.85365218929697,175.9521522393423
1230.46875,-82.89367584060037,6.429278698296456
1235.3515625,-82.89629395395335,39.62728476257312
1240.234375,-82.73389933014307,79.38677190353543
1245.1171875,-82.3182386448657,98.73281565052525
1250,-82.09798313296352,99.80250224149954
1254.8828125,-81.95788772146423,113.2300465251119
1259.765625,-82.09541571175339,131.9170723243021
1264.6484375,-82.05970336560938,138.8100118049256
1269.53125,-82.08720541043681,165.6008649662603
1274.4140625,-82.17077988523833,13.51249508499665
1279.296875,-82.37348682181006,60.02930501964834
1284.1796875,-82.86980006000024,163.2105744329195
1289.0625,-82.97326952146713,162.3709701023639
1293.9453125,-82.55169895170266,157.3466012036597
1298.828125,-82.17056265551072,151.2514588698393
1303.7109375,-82.18675779667505,141.4862785997431
1308.59375,-82.43061876513268,93.3154775616083
1313.4765625,-82.49023278406224,21.68632875612485
1318.359375,-82.40320335735923,175.3341104574207
1323.2421875,-82.53435870478027,166.5336388010557
1328.125,-82.74749493911926,177.8658175113276
1333.0078125,-82.85143358327997,165.5256883272529
1337.890625,-82.51224508966186,80.70777906587521
1342.7734375,-82.10242869095337,134.8337895226503
1347.65625,-81.97036318114088,17.92440669382711
1352.5390625,-81.88687661336816,46.83423757940938
1357.421875,-81.99331581413475,69.01704246261218
1362.3046875,-82.28691512337568,82.74660554191712
1367.1875,-82.39259694011785,88.08702101714518
1372.0703125,-82.3015788785173,88.46358369802248
1376.953125,-82.23468539573813,86.16696499659807
1381.8359375,-82.24971415862898,80.24866976045911
1386.71875,-82.36755365527284,71.57084173414928
1391.6015625,-82.25787275309143,48.58877766522551
1396.484375,-82.30738808609408,17.19006546332237
1401.3671875,-82.55703237444249,4.01300633247405
1406.25,-82.57178562539714,174.8432455300379
1411.1328125,-82.47367073142215,137.2222746618122
1416.015625,-82.21072008571684,124.4107875827183
1420.8984375,-82.18578716608187,142.3216328008407
1425.78125,-82.20294992427441,154.7458747882177
1430.6640625,-82.29816493705231,0.09864133903063012
1435.546875,-82.44387579393202,32.47890316517967
1440.4296875,-82.38873040074006,61.39924561496462
1445.3125,-82.0968091586343,79.02385789585712
1450.1953125,-82.11032791162074,77.81295746542325
1455.078125,-82.11596286522591,67.14189723884304
1459.9609375,-82.28790811911468,30.60645298804234
1464.84375,-82.39993968372958,16.52423077488794
1469.7265625,-82.50972584538609,27.19430586090416
1474.609375,-82.51219290877394,42.43110715617684
1479.4921875,-82.41006939888528,67.5350241707273
1484.375,-82.34353889477666,71.31193979851801
1489.2578125,-82.26339989570067,70.77146502265374
1494.140625,-82.42532707248989,81.55425335874831
1499.0234375,-82.66499982315108,121.3246003774195
1503.90625,-82.93510734163874,38.65542215859413
1508.7890625,-82.77429297254982,28.72271335452666
1513.671875,-82.40894016818206,27.54436968595691
1518.5546875,-82.22814025462017,21.25449572863803
1523.4375,-82.21224118474062,10.90943559794557
1528.3203125,-82.22607938466956,8.890220423716555
1533.203125,-82.30885877474387,16.14442365943264
1538.0859375,-82.43874078176431,33.70338277737948
1542.96875,-82.58827244849269,113.5121676780124
1547.8515625,-82.71569495634,158.6422662212695
1552.734375,-82.67556354859778,174.6992920322729
1557.6171875,-82.53320112263353,30.62992843308244
1562.5,-82.44825620241448,68.81075623872977
1567.3828125,-82.37499954504111,107.1900236132226
1572.265625,-82.26502436029195,120.9097230116389
1577.1484375,-82.40115940641834,105.2034243348856
1582.03125,-82.72244686757713,89.56524355986245
1586.9140625,-82.93473221872405,100.5666182065435
1591.796875,-82.9221143531759,113.3095008719642
1596.6796875,-82.82764258695425,151.814692920556
1601.5625,-82.62058685571871,28.49039592381554
1606.4453125,-82.43122393402709,51.70290998838627
1611.328125,-82.49130021646712,62.2156930339299
1616.2109375,-82.55218375867591,64.05693495586661
1621.09375,-82.64072619243377,51.11021769614833
1625.9765625,-82.66099961784013,21.46057695198427
1630.859375,-82.80015855034152,161.3607377818829
1635.7421875,-82.88887233822743,116.7522996214309
1640.625,-82.82664715072039,89.43431997545093
1645.5078125,-82.56106546104725,114.6678484982833
1650.390625,-82.39499893993546,55.18836233912638
1655.2734375,-82.46352928051027,50.49027455192903
1660.15625,-82.55816588139362,150.5597488759784
1665.0390625,-82.42242264553882,11.40036051300996
1669.921875,-82.37474661844784,137.4375596775484
1674.8046875,-82.55387637501626,119.0562334506712
1679.6875,-82.74523174008564,104.9406345069872
1684.5703125,-82.75565515230996,86.19176393311795
1689.453125,-82.6222117887543,70.84703012506358
1694.3359375,-82.48685263435905,71.577621366069
1699.21875,-82.51096533784695,104.7024171793931
1704.1015625,-82.58597274542451,163.6309226949232
1708.984375,-82.64138720258981,158.2397739347197
1713.8671875,-82.77324423875942,151.7632239788099
1718.75,-82.85869333078293,145.5301448892437
1723.6328125,-82.60025501155852,109.0617738991534
1728.515625,-82.32024469767393,139.3066724309517
1733.3984375,-82.11143343743048,134.3702837613359
1738.28125,-82.06177361117297,130.464605597587
1743.1640625,-82.07786696460724,128.9324411594374
1748.046875,-82.12982031413219,95.3649176947991
1752.9296875,-82.05908659311856,106.2385606851469
1757.8125,-82.10419469858019,96.67037854362334
1762.6953125,-82.5631345870728,85.53695682225566
1767.578125,-82.81921905694938,50.04875985756574
1772.4609375,-82.86693457474615,58.1561896340941
1777.34375,-82.85301880467394,57.55902064584715
1782.2265625,-82.73271088866905,47.54209150694165
1787.109375,-82.71237164776706,35.47420271845684
1791.9921875,-82.69164806755063,20.7930197373921
1796.875,-82.69321389358809,172.980518121595
1801.7578125,-82.83094359525262,106.4490654396793
1806.640625,-82.88899234279405,61.96133920498377
1811.5234375,-82.98347102753405,46.91401891734792
1816.40625,-83.30461856886754,44.72026878664357
1821.2890625,-83.34783854335919,55.65259887902982
1826.171875,-83.46135187075248,56.59024495077541
1831.0546875,-83.28840030785591,42.39018214376249
1835.9375,-83.07551105079257,22.93121816431326
1840.8203125,-82.77968845623238,14.72267953637334
1845.703125,-82.78398046067758,167.6744650327714
1850.5859375,-82.94307337861636,159.5040637969326
1855.46875,-82.96619179427015,155.1882413917211
1860.3515625,-83.02763987164869,153.9897376668498
1865.234375,-83.05769424610965,153.4999280319697
1870.1171875,-83.1263235115896,161.1320877119686
1875,-83.37078748284918,168.5013608724432
1879.8828125,-83.61256386953924,166.9320450632114
1884.765625,-83.4637385302392,163.9360206503436
1889.6484375,-83.09285238056498,2.305113723874863
1894.53125,-82.99247955485029,20.75114297386841
1899.4140625,-83.07787519121669,19.70041457180112
1904.296875,-83.01789084597884,14.18305190824076
1909.1796875,-82.96974119631807,171.9002119763103
1914.0625,-82.95599321822073,142.6100649075003
1918.9453125,-83.01662577952349,136.1906247699453
1923.828125,-83.17006837273166,140.9542266097689
1928.7109375,-83.21749609994569,162.0370468780312
1933.59375,-83.06776762580699,173.5863289924633
1938.4765625,-82.98526632053196,143.1061212747265
1943.359375,-82.77180502913092,120.4358946937108
1948.2421875,-82.86522491062298,103.8383376348336
1953.125,-83.11863782644554,88.2117637266573
1958.0078125,-83.26231304205186,91.77644342742549
1962.890625,-83.20770356724481,112.406008673036
1967.7734375,-83.13486368983024,41.67231290780528
1972.65625,-83.21180559503176,60.81025694013817
1977.5390625,-83.29172522155253,60.46190343166413
1982.421875,-83.43593420508324,75.46335348243298
1987.3046875,-83.34233718931712,100.2825054260297
1992.1875,-83.16336381170271,116.4803390806187
1997.0703125,-83.04012837700036,112.8014161157841
2001.953125,-83.07162616333812,87.42404055275021
2006.8359375,-83.15337694580569,66.05040949386068
2011.71875,-83.20206633354377,58.01456511393354
2016.6015625,-83.35829139290928,57.27187781223829
2021.484375,-83.53111770557072,51.03059626834612
2026.3671875,-83.49408037366922,122.1372268091538
2031.25,-83.3397219444045,118.2784925373069
2036.1328125,-83.24148279234296,132.331076584581
2041.015625,-83.2733585341665,152.9475787199565
2045.8984375,-83.2970923961978,178.4632138051977
2050.78125,-83.28955999263448,30.21321518951767
2055.6640625,-82.99700376081432,112.5079446597434
2060.546875,-82.77859603249178,41.60485512973013
2065.4296875,-82.75357331907932,53.78829465453837
2070.3125,-82.85410740121986,53.12419740006978
2075.1953125,-83.07315156517319,48.82553814526459
2080.078125,-83.40285250413827,52.02499065307008
2084.9609375,-83.88631682473311,61.98207704423567
2089.84375,-84.11240441701359,112.2406725175473
2094.7265625,-83.56380476266892,134.2297940695317
2099.609375,-83.06998304097156,127.5888372870292
2104.4921875,-82.69807752507288,123.093927341988
2109.375,-82.60896878658707,143.9103711361884
2114.2578125,-82.84278655061118,172.7420657258918
2119.140625,-82.9955327647321,5.70918116707962
2124.0234375,-83.07205354992095,19.27493324908104
2128.90625,-83.26832534975026,12.89567476015031
2133.7890625,-83.30313236147943,11.91765658304975
2138.671875,-83.45084488511682,66.97539158264254
2143.5546875,-83.48156074913815,125.8964577477895
2148.4375,-83.25316160808109,30.76735900456249
2153.3203125,-83.03250356775619,54.96013287233438
2158.203125,-82.86204481981974,60.74432265875869
2163.0859375,-82.97280245075726,49.13449187545772
2167.96875,-83.21414102956568,4.394169299330359
2172.8515625,-83.49239931514475,154.0532473915258
2177.734375,-83.41307424824485,151.2532512739148
2182.6171875,-83.28006298319933,152.8840827284161
2187.5,-83.24814230217326,152.4299554298485
2192.3828125,-83.27052449893699,149.3556297764943
2197.265625,-83.29169729172665,118.4023601659644
2202.1484375,-83.31795643761338,145.4575727458935
2207.03125,-83.3769070014432,146.1018993981972
2211.9140625,-83.3822734051127,136.8426803227975
2216.796875,-83.1496184738171,175.8868917600993
2221.6796875,-83.08822339908245,28.70780112123241
2226.5625,-83.19721970165483,48.23155487926682
2231.4453125,-83.21961702729921,51.02408639201173
2236.328125,-83.47838066036495,42.77522993297671
2241.2109375,-83.70499489472643,36.45873180828873
2246.09375,-83.85120630501049,6.926220606389535
2250.9765625,-83.84909006700381,93.39066114589232
2255.859375,-83.89471798934392,77.76823938791433
2260.7421875,-83.93668155344828,67.68662075974966
2265.625,-83.61608816001382,76.79007883956389
2270.5078125,-83.19429895958115,92.4268239962845
2275.390625,-83.03210212954065,97.316186288742
2280.2734375,-83.09876560544767,86.499713700915
2285.15625,-83.11498257953411,88.45815736371317
2290.0390625,-83.08230067728944,100.7691751051818
2294.921875,-83.11979967382713,96.54303925136037
2299.8046875,-82.94194500908478,91.56426204695003
2304.6875,-82.79339528732805,94.99164320235066
2309.5703125,-82.80355775073636,90.84285024179654
2314.453125,-83.11186350820216,63.96155932020039
2319.3359375,-83.44228922478803,61.53947310592055
2324.21875,-83.65200680505424,89.02195526672006
2329.1015625,-83.59124899849932,94.01581820978511
2333.984375,-83.49186967723577,66.83008161598009
2338.8671875,-83.48532741004462,53.15688881235788
2343.75,-83.60454142059416,29.57400031137602
2348.6328125,-83.47743178390964,28.49982061597317
2353.515625,-83.34230918147395,48.10074554293963
2358.3984375,-83.1191397566385,53.64605794456742
2363.28125,-82.98776936698728,33.09563491002272
2368.1640625,-83.1200663467724,172.6684964627929
2373.046875,-83.23516248413216,112.2402157583098
2377.9296875,-83.21138223288033,91.8791340959288
2382.8125,-83.08751652136479,76.67714146841124
2387.6953125,-83.06015809750386,50.68072074768767
2392.578125,-83.1758117516052,51.30948306986127
2397.4609375,-83.13243320801398,4.587935549246575
2402.34375,-82.96671385196859,19.34982891243328
2407.2265625,-82.77896778571812,32.97529344991472
2412.109375,-82.8415256500186,90.54523951568042
2416.9921875,-82.91970983152231,1.844860811668397
2421.875,-83.0871250147145,0.2492149313667444
2426.7578125,-83.25895011966294,126.8845096166635
2431.640625,-83.26793666630748,176.7829117955274
2436.5234375,-83.1893720393842,16.90316008190676
2441.40625,-83.31118577404688,24.20085575840592
2446.2890625,-83.51945613876376,15.18320315962496
2451.171875,-83.41632179600809,145.5604039920144
2456.0546875,-83.1171909785549,120.0468114173203
2460.9375,-82.83797373252183,119.2509011568553
2465.8203125,-82.6101369175047,116.4062906971843
2470.703125,-82.83580003272354,104.6568856002035
2475.5859375,-83.20482004380759,85.90940447649092
2480.46875,-83.33791210757462,160.6533198908789
2485.3515625,-83.41819230777203,125.0700756234389
2490.234375,-83.34638682151933,95.21978170723203
2495.1171875,-83.11605006757345,68.61990899603747
2500,-83.14804167734145,64.83708844771185
2504.8828125,-83.26543625412691,121.6722317919365
2509.765625,-83.12370019109056,145.8538869664196
2514.6484375,-83.21820302955713,147.0076081652556
2519.53125,-83.43778509686437,143.9165547727303
2524.4140625,-83.29030710943671,127.2747591153433
2529.296875,-82.95836848029809,97.99862996279425
2534.1796875,-82.76566245751157,82.61388762733394
2539.0625,-82.76543443685003,83.37701194777462
2543.9453125,-82.87847676707341,91.92186383722422
2548.828125,-83.09778255386107,105.3986989753047
2553.7109375,-83.28254637872355,120.6857767093113
2558.59375,-83.15836396221817,150.1339243122223
2563.4765625,-83.08940483009485,2.279850130741199
2568.359375,-83.08859311213565,45.45101411190108
2573.2421875,-83.15150875351149,70.24222654945719
2578.125,-82.92926701955047,68.02142458518306
2583.0078125,-82.66881354563489,62.34770539185775
2587.890625,-82.56911435359292,50.19735950517244
2592.7734375,-82.53017915317687,48.59120351694734
2597.65625,-82.41261294161916,48.2148181577535
2602.5390625,-82.53306882721444,46.76059343316557
2607.421875,-82.73825190287114,51.43407314505241
2612.3046875,-82.95394966423669,34.19363768255708
2617.1875,-83.04741697125522,139.8504970619904
2622.0703125,-83.05734785209681,126.8419678763851
2626.953125,-82.97326754459954,117.0092009077672
2631.8359375,-82.75729881820078,111.6358855563356
2636.71875,-82.73541634914677,119.6865915615754
2641.6015625,-82.80573516842337,127.9418610584242
2646.484375,-82.89695743833687,137.9414198080861
2651.3671875,-82.85295453853978,176.2552878855507
2656.25,-82.94326524890069,28.03887388731213
2661.1328125,-82.98910907626177,27.23558672454953
2666.015625,-83.10376675918155,27.32986920473807
2670.8984375,-83.20433438251234,14.12139372615241
2675.78125,-83.21720111247033,156.0868122300395
2680.6640625,-82.91940957974967,117.4248349845459
2685.546875,-82.78345546289495,103.5877242466578
2690.4296875,-82.74583663005498,108.9332100268011
2695.3125,-82.7923048160195,122.0712068137224
2700.1953125,-82.92336206298879,168.8788712939846
2705.078125,-82.86836026296689,33.04950391430848
2709.9609375,-82.87683711581772,68.40348378292558
2714.84375,-83.08729468831362,97.24576863943213
2719.7265625,-83.26332355810855,102.8461620510377
2724.609375,-83.40597086976354,103.1354910952709
2729.4921875,-83.16959994267881,96.81258911605813
2734.375,-83.14119453529871,36.86041956447335
2739.2578125,-83.22119253636978,15.1384930338728
2744.140625,-82.99120529690063,13.72166995983724
2749.0234375,-83.07231444395491,0.5345404134582976
2753.90625,-83.32794221201944,132.5979037255842
2758.7890625,-83.57103110036641,70.07936346205915
2763.671875,-83.63982593398302,60.21927427187908
2768.5546875,-83.53182233266438,72.88275213492774
2773.4375,-83.42375535348469,77.83890136089917
2778.3203125,-83.5150563885358,81.64840150742461
2783.203125,-83.91064447794547,76.14534468867805
2788.0859375,-84.04160109742608,48.70871480693879
2792.96875,-83.86946821878828,9.915456829531195
2797.8515625,-83.60315333318091,161.9640683564093
2802.734375,-83.36910517707187,149.0052561004766
2807.6171875,-83.28609311426263,129.1494915280103
2812.5,-83.4598515981634,115.9773632625433
2817.3828125,-83.72180103943805,122.4912621035415
2822.265625,-83.66265708751349,130.7094287366595
2827.1484375,-83.52321199694671,152.8991814528087
2832.03125,-83.52784350809102,177.3697199800895
