#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 12:52:19.042
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential RMS Average
#Weight: 150 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Phase (deg)
922.8515625,-74.63424534769514,171.5301508184488
927.734375,-74.5086803375266,160.3647203746325
932.6171875,-74.77517131284191,131.5431153893709
937.5,-75.09331506601698,115.7694318944263
942.3828125,-75.13501719753259,116.6960935912492
947.265625,-75.21036696311596,122.6671640321964
952.1484375,-75.15922757672313,160.4989493693467
957.03125,-74.86851919413057,24.45140904916444
961.9140625,-75.03237934563622,35.78044415850325
966.796875,-75.33887491090414,65.14354728683102
971.6796875,-75.18291962268746,171.3209019898841
976.5625,-74.88131910560215,2.156239950506064
981.4453125,-74.69276870664811,170.2540537715159
986.328125,-74.8744976664331,155.2831649469132
991.2109375,-75.06307476111536,139.0628641412688
996.09375,-75.06692699793686,116.6657279594931
1000.9765625,-74.97710011981295,106.3994001012143
1005.859375,-74.84868419243591,104.370096686079
1010.7421875,-74.87730970116655,91.23727438075733
1015.625,-75.01355903869643,78.82229309292383
1020.5078125,-75.36604984346752,79.34712970374493
1025.390625,-75.69284089184657,69.27870077685299
1030.2734375,-75.93440930696403,54.98762626647635
1035.15625,-75.78470734189266,50.60158366007938
1040.0390625,-75.28166689335814,49.03201886942982
1044.921875,-75.06024611833801,41.38286627935253
1049.8046875,-74.8740368272818,45.91208566817779
1054.6875,-74.60125280703816,46.22819027354904
1059.5703125,-74.73372347166526,51.974586425711
1064.453125,-75.0422116697045,60.17670904539577
1069.3359375,-75.2726239902791,53.88995515038317
1074.21875,-75.2953854805485,173.6350232553647
1079.1015625,-75.2703867754151,124.2959208877159
1083.984375,-75.24424186737561,113.5751661595846
1088.8671875,-75.05713213429358,110.7959694232202
1093.75,-74.76537569695525,112.8280017462335
1098.6328125,-74.5409876854491,135.5499024149736
1103.515625,-74.50201752043803,155.427496602631
1108.3984375,-74.63244416341655,163.4011659581872
1113.28125,-74.95415714512762,159.4624279443987
1118.1640625,-75.23900277794371,101.5444548441548
1123.046875,-75.37680622628082,75.26617087336689
1127.9296875,-75.05412331647929,80.65095099007816
1132.8125,-74.9494745262428,93.72648674919203
1137.6953125,-75.21339846523013,117.8304004876051
1142.578125,-75.46875085975897,146.4321530171003
1147.4609375,-75.46924300643583,89.31687429165247
1152.34375,-75.34613865124047,102.9629246963564
1157.2265625,-75.13117628137452,100.1236958866969
1162.109375,-75.06382873989621,97.52126344206599
1166.9921875,-75.19634094546565,83.27588913874258
1171.875,-75.47688975881633,59.72523753666247
1176.7578125,-75.79782490369071,41.41629186505219
1181.640625,-76.11434482677591,20.85908176981768
1186.5234375,-75.76171306078598,32.59553160834136
1191.40625,-75.10292625741708,61.22268996549502
1196.2890625,-75.02663913135082,77.5449739585822
1201.171875,-75.39962122272144,84.07619693073315
1206.0546875,-75.63392105761862,95.60329484368626
1210.9375,-75.53969515728737,107.9148231463362
1215.8203125,-75.1046330511497,110.2938766734181
1220.703125,-75.23268934996226,104.7836917618914
1225.5859375,-75.55662451629415,100.8586094110465
1230.46875,-75.77693468793404,94.49582719062118
1235.3515625,-75.94237233368374,93.65178797167538
1240.234375,-75.60046626384677,104.5493841269645
1245.1171875,-75.46718717492102,146.0898716931643
1250,-75.38420927174084,60.86742068490452
1254.8828125,-75.25072337608754,41.18614504764162
1259.765625,-75.29122008206912,38.75135895426651
1264.6484375,-75.4579157815469,44.54511978858137
1269.53125,-75.67968947059798,53.26930631747119
1274.4140625,-75.45179718411661,96.66098681761549
1279.296875,-75.38079855419788,141.8711859710037
1284.1796875,-75.17710419814473,156.2991231805088
1289.0625,-74.76020733266388,169.7269294158525
1293.9453125,-74.55655827261525,11.71957293786606
1298.828125,-74.66684034619266,39.12656888665573
1303.7109375,-74.90568618442595,62.03707246277639
1308.59375,-75.37652478162055,70.02523363333151
1313.4765625,-75.60613020420762,81.54195259831789
1318.359375,-75.44864170197732,107.7862207632973
1323.2421875,-74.77678456140393,93.59240847620589
1328.125,-74.50405021036825,74.20118755466989
1333.0078125,-74.64587552750123,77.95755105164692
1337.890625,-74.99607066717638,59.2746017411213
1342.7734375,-75.3640307258329,40.04640442494043
1347.65625,-75.22271921365642,23.89280820963434
1352.5390625,-74.92531520268183,165.3921045420449
1357.421875,-74.85104772507049,161.0469683647807
1362.3046875,-74.88842566128199,9.09687438011216
1367.1875,-74.71100089735687,31.17879709300033
1372.0703125,-74.90897776111703,62.22030804027717
1376.953125,-75.4514552034571,81.38060495622639
1381.8359375,-75.85380130675185,74.52734316123913
1386.71875,-75.9445585718923,54.34822104160274
1391.6015625,-75.62395363716929,26.37224414810666
1396.484375,-75.43370638978557,1.695977010169523
1401.3671875,-75.44265285197622,171.277953076535
1406.25,-75.50533272099541,178.5093251590029
1411.1328125,-75.23360966401934,7.644512919794836
1416.015625,-75.16066434816304,150.2212324926575
1420.8984375,-75.05432715968935,164.0542286276821
1425.78125,-75.3355161430792,161.3700620722938
1430.6640625,-75.75021081994328,13.95329101017437
1435.546875,-75.69342526778871,24.82206774632298
1440.4296875,-75.4116260271099,13.13727433748828
1445.3125,-75.4921808923128,8.37666571559064
1450.1953125,-75.58494699164785,179.785182824738
1455.078125,-75.47442543729119,155.7273065673718
1459.9609375,-75.4503793957669,113.9190110829439
1464.84375,-75.71681611930217,74.52061764855758
1469.7265625,-75.59933793726772,35.50979159466574
1474.609375,-75.41773616877272,29.11617544830116
1479.4921875,-75.43966582667552,35.79743990842377
1484.375,-75.44767267230489,59.84286207938104
1489.2578125,-75.56892016186464,70.1580992414341
1494.140625,-75.52510128713084,61.00891317634735
1499.0234375,-75.2989920641399,65.81613897418434
1503.90625,-74.90866835560227,90.28723404614045
1508.7890625,-74.74235979076985,95.58590210511662
1513.671875,-74.90303440934892,76.31372911165296
1518.5546875,-75.3513692502288,57.9136605095767
1523.4375,-75.7778084944609,36.74547347898303
1528.3203125,-75.38733010957698,27.641533762598
1533.203125,-75.29802132724416,25.77109705070823
1538.0859375,-75.36078838044776,24.46412309223427
1542.96875,-75.17319673096284,20.65076594147878
1547.8515625,-74.97128433658264,25.2243594949878
1552.734375,-74.94253002011885,36.56857456795453
1557.6171875,-74.97838793964077,38.33598343557458
1562.5,-75.12420764799859,51.5759727654763
1567.3828125,-75.2058782670412,55.86553094054852
1572.265625,-75.18950342055724,30.99911555935106
1577.1484375,-75.00603170003343,31.57296222540905
1582.03125,-74.77978548956716,43.42825951678439
1586.9140625,-74.59054072437648,58.4560725867646
1591.796875,-74.59617255276547,78.65672276081256
1596.6796875,-74.65990431586414,91.29854176866054
1601.5625,-74.7571036783708,104.1102748185935
1606.4453125,-74.70891592167595,140.6494712957231
1611.328125,-74.79435227975982,16.96064204541679
1616.2109375,-75.08060954517948,38.63395322298474
1621.09375,-75.64417271824941,49.91231551340746
1625.9765625,-76.20952665025639,55.89404966709807
1630.859375,-75.8810564552948,62.96639016879001
1635.7421875,-75.4857856839284,80.42670243868091
1640.625,-75.30673315633634,76.43981100855427
1645.5078125,-75.40814949382089,70.53650571131797
1650.390625,-75.52047804784223,86.3049715579134
1655.2734375,-75.16086777815308,96.85725539106143
1660.15625,-74.94087217311534,100.4661318880044
1665.0390625,-74.84131906052846,98.92392574847716
1669.921875,-74.67175741417542,78.6459468927164
1674.8046875,-74.6518688613921,15.49671002491705
1679.6875,-74.71456289446481,8.556767168660533
1684.5703125,-74.97956977304054,8.110964396246173
1689.453125,-75.3161894565537,167.3867416396833
1694.3359375,-75.43941057561776,145.1893923085885
1699.21875,-75.59253908634777,126.6103057110845
1704.1015625,-75.39362174950162,97.58537029364081
1708.984375,-75.22474791933197,81.80753112944927
1713.8671875,-75.39042383325393,76.9351402891575
1718.75,-75.67142742912334,88.67495085660357
1723.6328125,-75.79755330914315,106.02409014974
1728.515625,-75.62775357686368,116.5106001604203
1733.3984375,-75.42518058170127,120.2536360653933
1738.28125,-75.79477825523558,143.0168374905385
1743.1640625,-75.75897778400197,179.2768221282775
1748.046875,-75.64608661562717,50.76435001893071
1752.9296875,-75.6867093795378,50.85053856321139
1757.8125,-75.48727643206873,54.71504957472337
1762.6953125,-75.44649399860687,50.61737424398309
1767.578125,-75.36502028887887,43.84687158724974
1772.4609375,-75.21886688205564,23.75553963207814
1777.34375,-75.27529339804582,77.49404046310421
1782.2265625,-75.66441784553665,46.42202227975159
1787.109375,-75.46727040560903,15.16622141014766
1791.9921875,-75.12719500401757,157.0407648035258
1796.875,-74.99746457678192,102.8447337459249
1801.7578125,-75.11010383310777,84.87773946506191
1806.640625,-74.93405326994342,83.56210642991385
1811.5234375,-74.76326087973749,85.53296873747513
1816.40625,-74.90913865185752,57.36132522701425
1821.2890625,-75.32300676881866,131.1674813274415
1826.171875,-75.68946086123864,118.3894644828145
1831.0546875,-75.24499766967521,116.9360727506581
1835.9375,-74.86053833954821,126.400094480225
1840.8203125,-74.6420557273983,150.7799581976795
1845.703125,-74.45002362189074,1.537544415223311
1850.5859375,-74.45325067745668,5.787361017101061
1855.46875,-74.69334600848057,177.9744828075889
1860.3515625,-75.0540727932608,171.8683962675666
1865.234375,-75.20789567325755,168.4876574236948
1870.1171875,-75.05247585921423,172.4152621837966
1875,-74.92016878777892,28.49648375240908
1879.8828125,-75.08448131344315,166.9278708065044
1884.765625,-75.22627724723732,171.316612293258
1889.6484375,-75.13302602849032,152.7399975076228
1894.53125,-75.23302504172321,143.5018463072572
1899.4140625,-75.18012080012566,161.6350244601206
1904.296875,-75.28646891732907,3.568096462125207
1909.1796875,-75.34310391377646,33.28231266548809
1914.0625,-75.28240645946866,42.24914355638188
1918.9453125,-75.37543096806637,45.50061200573013
1923.828125,-75.65640637109742,80.9906602301253
1928.7109375,-76.16161957496504,161.3559868049938
1933.59375,-75.78593549034491,171.3635698267805
1938.4765625,-75.32804952312623,147.9337425519967
1943.359375,-75.19247909697653,132.8972837001259
1948.2421875,-74.97710956029135,122.7704293763577
1953.125,-74.86850012035224,79.53667783103457
1958.0078125,-75.16082926107329,23.59096905610109
1962.890625,-75.46721746649278,171.2773955626481
1967.7734375,-75.18664707303807,174.5269431383882
1972.65625,-75.00297279008413,9.39003434410364
1977.5390625,-74.91038676578613,29.46043485576206
1982.421875,-75.23600225410281,42.63177887757669
1987.3046875,-75.09289312185204,44.06142782024411
1992.1875,-74.81341168379095,17.52344186584144
1997.0703125,-74.66173391065479,72.40317000474241
2001.953125,-74.68862864065063,68.86427149525876
2006.8359375,-74.84659710606924,69.01321710619966
2011.71875,-75.29733874030154,72.6698211424911
2016.6015625,-75.90095092178665,87.66132398088619
2021.484375,-75.70255559977196,132.309928284874
2026.3671875,-75.11616603764446,19.85530517178102
2031.25,-74.74986968801468,44.80125307393823
2036.1328125,-74.86052741280555,46.06254657019152
2041.015625,-75.20100031536236,58.91991905299025
2045.8984375,-75.35411324531616,107.699442320408
2050.78125,-75.28651761359144,133.6707412135417
2055.6640625,-75.44373721888574,128.2013500755581
2060.546875,-75.45252880166744,131.3301723828611
2065.4296875,-75.32778962487099,143.7222718002164
2070.3125,-75.30748400207156,137.3290490925773
2075.1953125,-75.18812415395517,101.9060734248211
2080.078125,-75.261817374863,85.37957153247635
2084.9609375,-75.62437165504274,62.07690785896242
2089.84375,-75.65675576842564,37.84481134304854
2094.7265625,-75.12733334216213,20.46305639168777
2099.609375,-74.93137334879376,2.457848121355242
2104.4921875,-75.0668536524758,170.0062759914166
2109.375,-75.14528815920738,167.7823085653368
2114.2578125,-74.74103547244295,165.1513817613001
2119.140625,-74.89140953417751,74.46588313291258
2124.0234375,-74.8903795302987,23.59481624990458
2128.90625,-74.4899878217646,22.55254307646308
2133.7890625,-74.2368659248845,33.04084300727286
2138.671875,-73.99974502313695,36.65309507088541
2143.5546875,-74.25697574281398,41.79067929628
2148.4375,-74.90968147907219,16.59351599041775
2153.3203125,-75.37771616911597,89.89577513044618
2158.203125,-75.54101412887846,74.86884573709774
2163.0859375,-75.607294360214,50.94798267699908
2167.96875,-75.50937535728632,24.812289829213
2172.8515625,-75.46099181323532,12.43114968572833
2177.734375,-75.30972023189753,123.0855464574543
2182.6171875,-75.50129476481705,121.6104447675689
2187.5,-75.78520082413954,123.9354209332617
2192.3828125,-75.36450253005566,50.51531974552891
2197.265625,-74.72376216392944,14.19395477621652
2202.1484375,-74.56540877319314,43.19027749417651
2207.03125,-74.56913820975328,81.22958850556292
2211.9140625,-74.81331551765169,154.7824828956982
2216.796875,-75.17282508344823,10.62608305073186
2221.6796875,-75.51290519034991,24.43277982947496
2226.5625,-75.53800670986966,37.27368471103306
2231.4453125,-75.32194521421944,61.58684549503099
2236.328125,-74.91904592330037,9.921645776009136
2241.2109375,-74.47484298606992,34.32545255164491
2246.09375,-74.60413015599363,42.72499456778324
2250.9765625,-75.24785835725226,41.60194307306773
2255.859375,-75.51064376607941,39.25263194596259
2260.7421875,-75.36697090005725,43.6598193795118
2265.625,-75.29529327542085,51.596848673814
2270.5078125,-75.61199327231073,15.91869185898524
2275.390625,-75.78886662874942,149.5376145903633
2280.2734375,-75.81607039894425,171.2304132176181
2285.15625,-76.01083933903834,130.0654336582379
2290.0390625,-75.46694196825487,110.360186942622
2294.921875,-75.32839012227389,109.6350984851349
2299.8046875,-75.39826222978932,109.0303083491632
2304.6875,-75.78697328510572,102.724928246168
2309.5703125,-76.02767865386312,92.40984083457906
2314.453125,-75.68400645413493,75.23917497172826
2319.3359375,-75.42944411403772,100.4917375844948
2324.21875,-75.33632538802682,136.6981861460927
2329.1015625,-75.50005637043807,129.0361223539099
2333.984375,-75.72043982553278,81.64153417239416
2338.8671875,-75.57080503392372,53.20275259813994
2343.75,-75.62686263460432,39.67756509457082
2348.6328125,-75.40627315680564,33.04541879785652
2353.515625,-75.25428920108156,21.05854441365674
2358.3984375,-75.15770680671709,167.1143591082296
2363.28125,-75.06753177446325,137.2096747794255
2368.1640625,-75.37462618341506,118.0010442360521
2373.046875,-75.68097130446301,110.0509396839894
2377.9296875,-75.78061394206925,112.4303196271751
2382.8125,-76.0575142953752,100.7383997300408
2387.6953125,-76.01043787858794,62.36529663450138
2392.578125,-75.65999503890282,5.197775011521281
2397.4609375,-75.27594988959588,165.8721799782556
2402.34375,-75.41315622429995,149.5328562542262
2407.2265625,-75.58983058217258,132.9625453356977
2412.109375,-75.46416467995047,126.7982625681337
2416.9921875,-75.24215522626702,131.1892489171868
2421.875,-75.36345405501569,132.3974863647175
2426.7578125,-75.68411011119017,135.524249499969
2431.640625,-75.76973240825579,156.5544678040306
2436.5234375,-75.53246267823842,16.62194969278434
2441.40625,-75.28363236848095,11.95819787621143
2446.2890625,-75.30987767352121,165.7655483431978
2451.171875,-75.61793997182488,135.6153643006614
2456.0546875,-75.91523522260121,101.950787141028
2460.9375,-75.94249212736258,93.93455373418092
2465.8203125,-75.33800469192714,90.04764991549324
2470.703125,-75.08899744769647,90.18394891821222
2475.5859375,-75.29776643723369,41.7163308145996
2480.46875,-75.31138987290933,76.75929696713993
2485.3515625,-75.22171059644641,101.654659619264
2490.234375,-75.30163680439654,126.8626942815352
2495.1171875,-75.4409745727696,5.236120867792748
2500,-75.72792893687246,33.33566314559308
2504.8828125,-75.69670467708511,50.09110307699225
2509.765625,-75.1226686809033,62.79577017266238
2514.6484375,-74.66536110229322,65.80286574824981
2519.53125,-74.60277563899683,97.07542731299655
2524.4140625,-74.89461338013166,130.5356614003148
2529.296875,-75.46623661331938,98.22637518810818
2534.1796875,-75.58298657155851,40.24099248432888
2539.0625,-75.55775933496422,45.21400106581871
2543.9453125,-75.93304301481658,47.31255697155578
2548.828125,-75.98563849592266,45.01860455483153
2553.7109375,-75.64031301346417,54.11053567666367
2558.59375,-75.26627550354905,92.28849802979383
2563.4765625,-75.36116919430077,139.9163753460895
2568.359375,-75.64286594556548,128.138804913011
2573.2421875,-76.00073300746197,93.927053354216
2578.125,-75.99039605335075,136.3817089442931
2583.0078125,-75.63801915882249,114.0168057140588
2587.890625,-75.43326374644741,89.3570843092252
2592.7734375,-75.28397006580352,78.87405988624701
2597.65625,-75.23964833280759,60.93837849672924
2602.5390625,-75.09921347938665,173.06496744288
2607.421875,-75.19977429707134,147.9214851241323
2612.3046875,-75.58541802676422,130.7331136956136
2617.1875,-75.78245105881766,85.1698226446991
2622.0703125,-75.55553420466256,154.439975950497
2626.953125,-74.9948206657002,142.6531974482158
2631.8359375,-74.66748786740662,142.1245839440327
2636.71875,-74.53584575637157,134.1228308773682
2641.6015625,-74.7253917804417,119.9209373142329
2646.484375,-74.98319300968498,102.2982046835793
2651.3671875,-75.32270091419369,74.76265171310305
2656.25,-75.56771229578429,41.65201960197923
2661.1328125,-76.02365077041944,31.64533136758679
2666.015625,-75.76814382073719,25.27211741939853
2670.8984375,-75.41320847673957,155.8576970860524
2675.78125,-75.20701144556064,110.9359979009837
2680.6640625,-75.2783755273075,90.43916669447466
2685.546875,-75.51182628363409,70.03674771498964
2690.4296875,-75.47665088244011,96.16241929188543
2695.3125,-75.26995522819607,68.13735883486115
2700.1953125,-75.03962355193121,68.19531151204846
2705.078125,-75.16238548904455,70.05261830014742
2709.9609375,-75.27939197098895,59.31702099722401
2714.84375,-75.24826506271228,32.63379496611753
2719.7265625,-75.31324042123677,152.7450432047935
2724.609375,-75.52863223393327,120.9742494938695
2729.4921875,-75.73891614663782,132.0998325294967
2734.375,-75.76077414146404,144.6454703727707
2739.2578125,-75.58477816293633,169.23917658921
2744.140625,-75.53812471103865,128.6386147802662
2749.0234375,-75.91568005971723,127.6160121287904
2753.90625,-76.17767796971307,131.5393592467645
2758.7890625,-76.12277972715258,145.0664032580527
2763.671875,-75.79799198562266,3.998181828776211
2768.5546875,-75.49104101541482,31.30119592287286
2773.4375,-75.31345293653837,50.37958565517979
2778.3203125,-75.01029461951929,58.50409944532407
2783.203125,-74.81690246328809,61.40714828354522
2788.0859375,-74.75926150042342,67.34901787996137
2792.96875,-75.07894426845779,57.92260908586519
2797.8515625,-75.43322676711144,34.5281615688279
2802.734375,-75.49691877351874,9.404326601941928
2807.6171875,-75.42981944208842,1.962189954530269
2812.5,-75.39683688560697,6.09209909782509
2817.3828125,-75.54350506858911,15.37579802814276
2822.265625,-75.83482874224016,41.54098647227099
2827.1484375,-75.7906307994903,67.10001322575366
2832.03125,-75.66037864188493,87.55865019534697
2836.9140625,-75.72589215914758,94.3066056471004
